,CVEGEO,NOMASEN,CP,geometry
458,1102000017386,['VISTA ESMERALDA II'],[37357],"POLYGON ((-101.75196683499996 21.159147154000053, -101.75193821199997 21.159140612000066, -101.751856036 21.15941516500005, -101.75180759799997 21.159404918000046, -101.75146541199996 21.159350168000074, -101.75139810899998 21.159339403000057, -101.75132169699998 21.15932717800012, -101.75130791099997 21.15932497000006, -101.75127347399996 21.159290340000037, -101.75123586399998 21.15925251500007, -101.75112741099997 21.159143447000073, -101.75105671499995 21.15907298600005, -101.75084007699996 21.158857047000044, -101.75081311199996 21.158830172000012, -101.75080098799998 21.15886672500004, -101.75074686899995 21.15886122300003, -101.75060483399994 21.15884677500005, -101.75046367999994 21.158832424000018, -101.75041582799997 21.158794324000052, -101.75005905899997 21.158676203000038, -101.749923906 21.158645747000033, -101.74972783899996 21.158798033000036, -101.74958471199994 21.158850202000064, -101.74913226899997 21.159004660000047, -101.74881471799995 21.15891917100001, -101.74876434499998 21.158930592000054, -101.74842550799997 21.15897018600007, -101.74833604199995 21.158956864000057, -101.74828274299995 21.158941635000076, -101.74822182799994 21.15890927200008, -101.74817043099995 21.158829325000077, -101.74803718099997 21.15855520900003, -101.74794479199994 21.158005491000047, -101.74792694299998 21.15789929900008, -101.74792296699997 21.157875634000057, -101.74787504999995 21.157749240000047, -101.748969796 21.157396107000093, -101.74911837299999 21.15734813800004, -101.749338664 21.15727701400006, -101.75148554899994 21.15658387100012, -101.75179388599997 21.156484320000068, -101.75278967999998 21.156162817000084, -101.75306269699996 21.15607467300004, -101.75408481899996 21.158021353000013, -101.75425147999994 21.15827668100006, -101.75427773899999 21.158470121000065, -101.75427044899999 21.15864305300006, -101.75427281899994 21.15875743300005, -101.75434068099997 21.158820164000094, -101.75409426399995 21.159588595000077, -101.753876199 21.15953889600008, -101.75388363399998 21.15951107800004, -101.75389544099994 21.159466909000056, -101.75363977399996 21.159452819000034, -101.753480235 21.159444033000064, -101.75344320699998 21.15944199000007, -101.75342263299996 21.159440859000032, -101.75308932099995 21.15942249300002, -101.75270550499994 21.15931522900009, -101.75272607099998 21.15925310900008, -101.75265956899995 21.159250833000016, -101.75253652499998 21.159246617000083, -101.75237866999998 21.15924121400013, -101.75232060899998 21.159227950000062, -101.75226738299995 21.15921579400006, -101.75196683499996 21.159147154000053))"
459,1102000016782,['VISTA ESMERALDA II'],[37357],"POLYGON ((-101.750894411 21.155343382000087, -101.75098189099998 21.155264935000048, -101.752352977 21.155207886000063, -101.75265543799998 21.155233550000048, -101.75270760299998 21.15534798600005, -101.75306269699996 21.15607467300004, -101.75278967999998 21.156162817000084, -101.75179388599997 21.156484320000068, -101.75148554899994 21.15658387100012, -101.749338664 21.15727701400006, -101.74911837299999 21.15734813800004, -101.74898011099998 21.156896398000058, -101.74887798299994 21.15656270800002, -101.74885518599996 21.156487083000055, -101.74874760599994 21.156136728000046, -101.74873457699994 21.156091909000054, -101.74862932399998 21.155747043000073, -101.75079356499998 21.156207798000022, -101.75094608399996 21.156240799000045, -101.75102604299997 21.155677616000048, -101.75098749499995 21.155464893000065, -101.750894411 21.155343382000087))"
460,1102000016212,['VISTA ESMERALDA II'],[37357],"POLYGON ((-101.74604279699997 21.153291842, -101.74601852599994 21.153180483000032, -101.74594131999999 21.15306405900002, -101.74593152499995 21.15298893000008, -101.74598295299995 21.15290884300005, -101.74599793799996 21.152838779000025, -101.74598665499997 21.152768727000016, -101.74596760299994 21.152722444000066, -101.745911 21.152678663000074, -101.74674382599994 21.152335958000087, -101.74625163899998 21.151167758000042, -101.74625879399997 21.151149434000033, -101.74643604299996 21.15069559500005, -101.74645008099998 21.150693360000055, -101.74672861099998 21.15064898100008, -101.74673041399996 21.150648693000047, -101.74683636199995 21.15076250900007, -101.74690023999995 21.150791839000085, -101.74683126399998 21.151051758000076, -101.74678103199994 21.151025332000078, -101.74672811599999 21.15101641800005, -101.746675929 21.151016097000056, -101.74660910599994 21.151040474000087, -101.74655056299997 21.151084222000076, -101.74651930599998 21.151136697000048, -101.74651213399994 21.151199543000114, -101.74675994999996 21.151804563000063, -101.74679514699994 21.151847983000035, -101.74737483099995 21.152351679000063, -101.74725210499997 21.152493552000088, -101.74740593899998 21.152610424000024, -101.74846744699994 21.15352061300006, -101.74839093799994 21.153667738000024, -101.74832985899998 21.153786185000055, -101.74826142399996 21.15391797500006, -101.74816381099998 21.15392471500007, -101.74806030399998 21.15394755900007, -101.74793835799994 21.15399994600007, -101.74760949999995 21.15409597700004, -101.74687150999995 21.154657489000066, -101.74698980199997 21.15503886600005, -101.74682222899997 21.155162381000075, -101.74665410399996 21.15528696400004, -101.74659316699996 21.15525289900007, -101.74638807999999 21.15513824600005, -101.746330259 21.155063294000062, -101.74630884399994 21.15500190300002, -101.74631598299999 21.15494122700007, -101.746387858 21.15487636500008, -101.74637367599996 21.15478708000007, -101.74630814499994 21.15471931900005, -101.74629267999995 21.154644366000028, -101.74629267999995 21.15453253600006, -101.74630457599994 21.154436164000074, -101.74634026899997 21.154310055000067, -101.74631581999995 21.154228377000045, -101.74625613099994 21.154185363000092, -101.74620636499998 21.15418078700004, -101.74619446799994 21.15415937400009, -101.74620398499997 21.154122490000073, -101.74629083499997 21.154038025000045, -101.74630154199997 21.153964260000087, -101.746299164 21.153907151000066, -101.74627179999999 21.15385837400004, -101.74611275299998 21.153714435000037, -101.74609133699994 21.153658755, -101.74609419199999 21.15359308000006, -101.74611703499994 21.153513133000057, -101.74611417999995 21.15343461000005, -101.74609276599996 21.15335037700006, -101.74604279699997 21.153291842))"
461,1102000016392,['VISTA ESMERALDA II'],[37357],"POLYGON ((-101.74665410399996 21.15528696400004, -101.74682222899997 21.155162381000075, -101.74698980199997 21.15503886600005, -101.74687150999995 21.154657489000066, -101.74760949999995 21.15409597700004, -101.74793835799994 21.15399994600007, -101.74806030399998 21.15394755900007, -101.74816381099998 21.15392471500007, -101.74826142399996 21.15391797500006, -101.74832985899998 21.153786185000055, -101.74839093799994 21.153667738000024, -101.74846744699994 21.15352061300006, -101.74851164399996 21.153434752000095, -101.74856706499997 21.153328338000076, -101.74863124899998 21.153205100000033, -101.74866360899995 21.15310563800006, -101.74868691299997 21.152920921000035, -101.74869341599998 21.152875595000076, -101.74876814499999 21.152962465000034, -101.74928614999999 21.153564621000054, -101.74932300399998 21.153607462000025, -101.749324518 21.15360922100004, -101.74956572999997 21.153902451000086, -101.74953217799998 21.154048077000027, -101.74950324699995 21.154042427000054, -101.749467999 21.154210660000057, -101.75036019199996 21.154392434000044, -101.75046598699998 21.15463037800006, -101.75046372799994 21.154779453000117, -101.75052321499999 21.155053089000056, -101.75062791099998 21.15521489300008, -101.750689777 21.155305312000028, -101.750894411 21.155343382000087, -101.75098749499995 21.155464893000065, -101.75102604299997 21.155677616000048, -101.75094608399996 21.156240799000045, -101.75079356499998 21.156207798000022, -101.74862932399998 21.155747043000073, -101.74873457699994 21.156091909000054, -101.74874760599994 21.156136728000046, -101.74885518599996 21.156487083000055, -101.74887798299994 21.15656270800002, -101.74898011099998 21.156896398000058, -101.74911837299999 21.15734813800004, -101.748969796 21.157396107000093, -101.74787504999995 21.157749240000047, -101.74783558699994 21.15776229900006, -101.74773969999995 21.157653652000022, -101.74757694399995 21.157440928, -101.74755981199996 21.157339566000104, -101.74750834399998 21.157267161000036, -101.74748902299996 21.15723998600005, -101.74742906199998 21.157207146000097, -101.74736195999998 21.15700156100006, -101.74736338799994 21.15686735800006, -101.74733331199997 21.15677470200009, -101.74722980499996 21.156612898000056, -101.74715156999997 21.15632807500008, -101.74712251699998 21.156222309000054, -101.74693786899996 21.15587014600004, -101.74680921999999 21.15569248000002, -101.74679636999997 21.15562680600005, -101.74683206399999 21.155556852000085, -101.74682064199999 21.155464050000027, -101.74676067899998 21.155376963000105, -101.74665410399996 21.15528696400004))"
462,1102000014396,['SINARQUISTA'],[37357],"POLYGON ((-101.74969205899998 21.14503871100007, -101.75043796899998 21.14466737100002, -101.75059228 21.144985890000044, -101.75076512 21.14529665900005, -101.74919594999994 21.146082540000062, -101.74902404899996 21.14574988100002, -101.74884597899995 21.14542026100002, -101.74969205899998 21.14503871100007))"
463,1102000017494,['LOMA DORADA I'],[37359],"POLYGON ((-101.76909735199996 21.13469360500001, -101.77071967599994 21.133671236000026, -101.77058215199997 21.133470926000044, -101.77084906099998 21.133320867000084, -101.77086383399995 21.133341412000068, -101.77171988599997 21.134532030000102, -101.77174296099997 21.134564123000082, -101.77177797699994 21.13461282300006, -101.77202372899995 21.13495462300005, -101.772083481 21.135037725000082, -101.77234895899994 21.135406960000083, -101.77241001899995 21.13561343500004, -101.77257536399998 21.13583999400003, -101.77259846799996 21.135871650000087, -101.77226464799998 21.13608446200003, -101.77222493799997 21.136109729000076, -101.77217840999998 21.136191170000053, -101.77088445899994 21.137013525000068, -101.770633794 21.13717526800011, -101.76991566999999 21.13600947100002, -101.76909735199996 21.13469360500001))"
464,1102000014273,"['SINARQUISTA', 'PRO. NORTE LAS JOYAS']",[37357],"POLYGON ((-101.74690973599996 21.14389980000007, -101.74781321899997 21.143503250000045, -101.74799484899995 21.143832121000067, -101.74816591899999 21.14414202100007, -101.749732769 21.143357460000058, -101.74974399399997 21.14337759400007, -101.74979461899994 21.143468401000096, -101.74991862999997 21.143690830000025, -101.75000676399998 21.14385625100007, -101.75009550999994 21.144022821000096, -101.75026487899999 21.1443399510001, -101.75037424299995 21.144546823000056, -101.75043796899998 21.14466737100002, -101.74969205899998 21.14503871100007, -101.74884597899995 21.14542026100002, -101.74902404899996 21.14574988100002, -101.74919594999994 21.146082540000062, -101.749365948 21.14640158200009, -101.74840945999995 21.146852221000064, -101.74825090899998 21.146541084000045, -101.74808330999997 21.146210970000055, -101.74791402899996 21.14587714000008, -101.74774722899997 21.145549264000074, -101.74758153999994 21.145223971000053, -101.74741627999998 21.14489892000008, -101.74730709 21.144685381000045, -101.74706773999998 21.145127061000057, -101.74657511199996 21.144872146000086, -101.74621779999995 21.14468725000009, -101.74677008899994 21.144328150000025, -101.74666150999997 21.144127491000063, -101.74695916999997 21.143985681000064, -101.74690973599996 21.14389980000007))"
465,110200001374A,['SINARQUISTA'],[37357],"POLYGON ((-101.74690973599996 21.14389980000007, -101.74645744999998 21.143011720000068, -101.74731617899994 21.142605021000062, -101.74749093099996 21.142912866000074, -101.74907988399997 21.142165550000072, -101.74959773999996 21.143121323000045, -101.749732769 21.143357460000058, -101.74816591899999 21.14414202100007, -101.74799484899995 21.143832121000067, -101.74781321899997 21.143503250000045, -101.74690973599996 21.14389980000007))"
466,1102000013415,"['ESTANCIA DE LA JOYA', 'PRO. NORTE LAS JOYAS', 'CAMINO A SAN JUAN']",[37357],"POLYGON ((-101.75255543399999 21.141422418000065, -101.75264504899997 21.14143545100009, -101.75288165999996 21.14159857000005, -101.75348434899996 21.14176577100007, -101.75413727899996 21.141918830000094, -101.75453976899996 21.142006521000052, -101.75495290899994 21.14200618000008, -101.75532481999996 21.141970050000076, -101.75574444999995 21.14194791000008, -101.75634764899998 21.141958681000066, -101.75688421899997 21.141974060000045, -101.75742036999998 21.141990691000057, -101.75785101899999 21.14191932100005, -101.758080179 21.141881341000058, -101.75855467899999 21.141788021000032, -101.75875201999997 21.141711261000058, -101.75895284999996 21.141664891000058, -101.75927382899994 21.14165134000007, -101.75921659999995 21.141808081000043, -101.75910968999995 21.14210268100005, -101.75911302999998 21.142225111000112, -101.75914687999996 21.142343170000064, -101.759209979 21.142574551000056, -101.75883081999996 21.142657571000047, -101.75841714899997 21.14274814000006, -101.75804865899994 21.14282883100004, -101.75767182899995 21.14291134000006, -101.75726961899994 21.142999400000093, -101.75722425899994 21.143009340000084, -101.75690928899996 21.143078291000066, -101.75748407999998 21.144719981000062, -101.75711804099996 21.14481706100006, -101.75737134899998 21.145530021000077, -101.75731788899998 21.145581630000045, -101.757022668 21.14570228500003, -101.75666696999997 21.145805113000055, -101.75626564999999 21.145942890000075, -101.756205019 21.14596371100006, -101.755907279 21.14605205300007, -101.75550754699998 21.146164138000085, -101.75475992099996 21.14637377800007, -101.75460569599994 21.145805292000052, -101.75452480899997 21.145507134000077, -101.75398306799997 21.143737098000067, -101.75395410999994 21.143690145000058, -101.75382577999994 21.143482081000077, -101.75255543399999 21.141422418000065))"
467,1102000015905,['CAÑADA DEL REAL'],[37357],"POLYGON ((-101.75209545899997 21.14776628100005, -101.75155234699997 21.14672012100004, -101.75132521999996 21.146322680000026, -101.75112657999995 21.145952570000073, -101.75094130999997 21.145607661000053, -101.75076512 21.14529665900005, -101.75059228 21.144985890000044, -101.75043796899998 21.14466737100002, -101.75037424299995 21.144546823000056, -101.75026487899999 21.1443399510001, -101.75009550999994 21.144022821000096, -101.75000676399998 21.14385625100007, -101.74991862999997 21.143690830000025, -101.74979461899994 21.143468401000096, -101.74974399399997 21.14337759400007, -101.749732769 21.143357460000058, -101.74959773999996 21.143121323000045, -101.74907988399997 21.142165550000072, -101.74897269599995 21.141967718000046, -101.74914248899995 21.14207077000008, -101.74989793899994 21.1425943510001, -101.74994339899996 21.142626150000066, -101.751889829 21.143948651000088, -101.75204016099997 21.14381839100003, -101.75230562599995 21.14345828300004, -101.752776354 21.142844128, -101.75224734699998 21.142473814000038, -101.75215274099997 21.14240758900007, -101.75217690699998 21.142377991, -101.75247405999995 21.142014051000068, -101.75251716899999 21.14188811000003, -101.75255543399999 21.141422418000065, -101.75382577999994 21.143482081000077, -101.75395410999994 21.143690145000058, -101.75398306799997 21.143737098000067, -101.75452480899997 21.145507134000077, -101.75460569599994 21.145805292000052, -101.75475992099996 21.14637377800007, -101.75482441399998 21.146755545000083, -101.75485889199996 21.146959645000077, -101.75504636399995 21.147883514000082, -101.75453622099997 21.147981040000047, -101.75427923899997 21.14797628100006, -101.75209545899997 21.14776628100005))"
